web-scraper-order,web-scraper-start-url,vetements_enfants,vetements_enfants-href,type_clothes,price,address,image_link-src
"1732709549-315","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Chemise enfant","https://sn.coinafrique.com/annonce/vetements-enfants/chemise-enfant-1566600","Chemise enfant","5 000 CFA","Thies Nord, Thiès, Sénégal","https://images.coinafrique.com/thumb_1910234_uploaded_image1_1586298807.14.png"
"1732709556-316","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Tenue mardi gras","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-mardi-gras-1607896","Tenue mardi gras","25 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1697316_uploaded_image1_1582554886.1.png"
"1732709562-317","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Tenue mardi gras","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-mardi-gras-1607901","Tenue mardi gras","25 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1607904_uploaded_image1_1581036553.31.png"
"1732709569-318","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Tenues pour mardi-gras","https://sn.coinafrique.com/annonce/vetements-enfants/tenues-pour-mardi-gras-1607904","Tenues pour mardi-gras","25 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1607904_uploaded_image1_1581036553.31.png"
"1732709575-319","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Coffret sortie de bain","https://sn.coinafrique.com/annonce/vetements-enfants/coffret-sortie-de-bain-1608013","Coffret sortie de bain","10 000 CFA","Grand Yoff, Dakar, Sénégal",""
"1732709582-320","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Cache couche","https://sn.coinafrique.com/annonce/vetements-enfants/cache-couche-1608014","Cache couche","2 000 CFA","Grand Yoff, Dakar, Sénégal",""
"1732709588-321","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Habits d'enfants","https://sn.coinafrique.com/annonce/vetements-enfants/habits-denfants-1632221","Habits d'enfants","12 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732709594-322","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Ensemble complet","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-complet-1638479","Ensemble complet","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1732709601-323","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Haut bébé","https://sn.coinafrique.com/annonce/vetements-enfants/haut-bebe-1638505","Haut bébé","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1732709608-324","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Ensemble short","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-1647670","Ensemble short","10 000 CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2238880_uploaded_image1_1591454589.jpg"
"1732709614-325","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Habits d'enfants","https://sn.coinafrique.com/annonce/vetements-enfants/habits-denfants-1649651","Habits d'enfants","Prix sur demande","Dakar, Sénégal",""
"1732709621-326","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-1656848","Vêtements enfants","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1732709627-327","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Boxers enfants","https://sn.coinafrique.com/annonce/vetements-enfants/boxers-enfants-1680030","Boxers enfants","7 000 CFA","Patte d'Oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3516897_uploaded_image1_1641755817.jpg"
"1732709633-328","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Robe d'été enfants","https://sn.coinafrique.com/annonce/vetements-enfants/robe-dete-enfants-1689763","Robe d'été enfants","10 000 CFA","Dakar, Sénégal",""
"1732709640-329","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Tenues mardi-gras","https://sn.coinafrique.com/annonce/vetements-enfants/tenues-mardi-gras-1697316","Tenues mardi-gras","20 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1607904_uploaded_image1_1581036553.31.png"
"1732709647-330","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Vêtements enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1703264","Vêtements enfant","10 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1732709653-331","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Robe","https://sn.coinafrique.com/annonce/vetements-enfants/robe-1719896","Robe","10 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3308950_uploaded_image1_1630499428.jpg"
"1732709660-332","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Robe enfant","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-1720893","Robe enfant","5 000 CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_1784678_uploaded_image1_1584029251.42.png"
"1732709666-333","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Habits pour enfants","https://sn.coinafrique.com/annonce/vetements-enfants/habits-pour-enfants-1730070","Habits pour enfants","1 500 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3252830_uploaded_image1_1627680137.jpg"
"1732709673-334","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Boxer slip fille","https://sn.coinafrique.com/annonce/vetements-enfants/boxer-slip-fille-1738625","Boxer slip fille","3 500 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1344415_uploaded_image1_1576424608.36.png"
"1732709679-335","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Robe enfant","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-1773838","Robe enfant","5 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1773838_uploaded_image1_1583862932.13.png"
"1732709687-336","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Robe enfant","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-1783768","Robe enfant","5 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1773838_uploaded_image1_1583862932.13.png"
"1732709693-337","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Ensemble enfant","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1784533","Ensemble enfant","10 000 CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4512928_uploaded_image1_1703449636.jpg"
"1732709700-338","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Ensemble enfant","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1784540","Ensemble enfant","10 000 CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4512928_uploaded_image1_1703449636.jpg"
"1732709706-339","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Vêtement enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-1784551","Vêtement enfant","10 000 CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg"
"1732709713-340","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Vêtement enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-1784556","Vêtement enfant","10 000 CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg"
"1732709720-341","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Robe enfant fille","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-fille-1784678","Robe enfant fille","5 000 CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4273754_uploaded_image1_1687981649.jpg"
"1732709726-342","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Ensemble bébé 6 mois","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-6-mois-1790162","Ensemble bébé 6 mois","Prix sur demande","HLM, Dakar, Sénégal",""
"1732709732-343","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Vêtement enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-1790165","Vêtement enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732709739-344","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Ensemble bébé","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-1790170","Ensemble bébé","5 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2743223_uploaded_image1_1604671783.jpg"
"1732709746-345","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Vêtements bébé","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-1790174","Vêtements bébé","Prix sur demande","HLM, Dakar, Sénégal",""
"1732709752-346","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Sortie de bain bébé","https://sn.coinafrique.com/annonce/vetements-enfants/sortie-de-bain-bebe-1797422","Sortie de bain bébé","9 000 CFA","Dakar, Sénégal",""
"1732709759-347","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Pack de 5 barboteuses","https://sn.coinafrique.com/annonce/vetements-enfants/pack-de-5-barboteuses-1797916","Pack de 5 barboteuses","6 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal",""
"1732709765-348","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Maillot enfant original","https://sn.coinafrique.com/annonce/vetements-enfants/maillot-enfant-original-1803131","Maillot enfant original","5 000 CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3616215_uploaded_image1_1647769308.jpg"
"1732709771-349","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Ensemble Vêtement Nike - enfant","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetement-nike-enfant-1804137","Ensemble Vêtement Nike - enfant","Prix sur demande","Sicap-Liberté, Dakar, Sénégal",""
"1732709778-350","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Ensemble pantalon enfant","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pantalon-enfant-1810071","Ensemble pantalon enfant","12 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1810071_uploaded_image1_1584488550.47.png"
"1732709784-351","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Combinaison enfant","https://sn.coinafrique.com/annonce/vetements-enfants/combinaison-enfant-1834624","Combinaison enfant","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1834624_uploaded_image1_1584951207.3.png"
"1732709791-352","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Tenue de baptême","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-de-bapteme-1906387","Tenue de baptême","7 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_1906387_uploaded_image1_1586252732.58.png"
"1732709797-353","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Robes bébé","https://sn.coinafrique.com/annonce/vetements-enfants/robes-bebe-1906455","Robes bébé","4 000 CFA","Rufisque, Sénégal",""
"1732709804-354","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Robes bébé","https://sn.coinafrique.com/annonce/vetements-enfants/robes-bebe-1906465","Robes bébé","4 000 CFA","Rufisque, Sénégal",""
"1732709810-355","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Tenue de baptême / fille","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-de-bapteme-fille-1906593","Tenue de baptême / fille","7 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4623255_uploaded_image2_1709484828.jpeg"
"1732709817-356","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Ensemble 8 pièces bébé","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-8-pieces-bebe-1910155","Ensemble 8 pièces bébé","5 000 CFA","Rufisque, Sénégal",""
"1732709823-357","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Ensemble coton garçon","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-coton-garcon-1910169","Ensemble coton garçon","3 500 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2274571_uploaded_image1_1591981803.jpg"
"1732709830-358","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Ensemble 3 pièces bébé garçon","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-3-pieces-bebe-garcon-1910194","Ensemble 3 pièces bébé garçon","3 500 CFA","Rufisque, Sénégal",""
"1732709836-359","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Ensemble enfant garçon","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-garcon-1910234","Ensemble enfant garçon","8 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4571564_uploaded_image1_1706728937.jpg"
"1732709843-360","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Combishort enfant fille","https://sn.coinafrique.com/annonce/vetements-enfants/combishort-enfant-fille-1910246","Combishort enfant fille","6 000 CFA","Rufisque, Sénégal",""
"1732709849-361","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Vêtements pour bébé","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-bebe-1910628","Vêtements pour bébé","Prix sur demande","HLM, Dakar, Sénégal",""
"1732709856-362","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Vêtements bébé","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-1936151","Vêtements bébé","5 000 CFA","Medina, Dakar, Sénégal",""
"1732709863-363","https://sn.coinafrique.com/categorie/vetements-enfants?page=17","Vêtement enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-1943528","Vêtement enfant","7 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732709878-364","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Ensemble bébé 1er âge a","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-1er-age-a-1943535","Ensemble bébé 1er âge a","2 500 CFA","HLM, Dakar, Sénégal",""
"1732709884-365","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Ensemble enfant","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1943553","Ensemble enfant","5 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_1943553_uploaded_image1_1586864671.63.jpeg"
"1732709890-366","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Ensemble pour bébé","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-bebe-1943562","Ensemble pour bébé","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2743223_uploaded_image1_1604671783.jpg"
"1732709897-367","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1951634","Vêtements enfant","5 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732709903-368","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Grenouillère bébé","https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-bebe-1951637","Grenouillère bébé","Prix sur demande","HLM, Dakar, Sénégal",""
"1732709910-369","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtement enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-1951650","Vêtement enfant","7 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732709916-370","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Habits pour bébé","https://sn.coinafrique.com/annonce/vetements-enfants/habits-pour-bebe-1951656","Habits pour bébé","5 000 CFA","HLM, Dakar, Sénégal",""
