type_clothes,price,adress,image_link
Robe,3000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3056583_uploaded_image1_1618314776.jpg
Robe,2000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3056578_uploaded_image1_1618314619.jpg
T-shirt,2000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3056575_uploaded_image1_1618314552.jpg
Vêtement,3000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3056574_uploaded_image1_1618314483.jpg
Ensemble,6500,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3053772_uploaded_image1_1618187520.jpg
T-shirt,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3051993_uploaded_image1_1618077955.jpg
Ensemble,2500,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3043879_uploaded_image1_1617740872.jpg
Vêtements,500,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3041195_uploaded_image1_1617633853.jpg
Vêtements,1000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3041189_uploaded_image1_1617633624.jpg
Ensembles,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3038305_uploaded_image1_1617474792.jpg
Set,15000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3038303_uploaded_image1_1617474759.jpg
Ensemble,15000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3038014_uploaded_image1_1617463542.jpg
Vêtements,15000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3038010_uploaded_image1_1617463363.jpg
Ensemble,15000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3037998_uploaded_image1_1617463131.jpg
Grenouillère,1000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3037698_uploaded_image1_1617454183.jpg
Body,500,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3037697_uploaded_image1_1617454125.jpg
Ensembles,1500,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3037692_uploaded_image1_1617454021.jpg
Ensemble,2500,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3037689_uploaded_image1_1617453933.jpg
Ensemble,9000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3035855_uploaded_image1_1617379859.jpg
Ensemble,8000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3035799_uploaded_image2_1617378839.jpeg
Barboteuse,1000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3033102_uploaded_image1_1617286526.jpg
Ensemble,2000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3033057_uploaded_image1_1617285824.jpg
Robe,11500,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3032229_uploaded_image1_1617269385.jpg
Ensemble,6000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3032224_uploaded_image1_1617269304.jpg
Ensemble,9500,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3024581_uploaded_image1_1616870758.jpg
Vêtements,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3019124_uploaded_image1_1616606467.jpg
Ensemble,2000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3017358_uploaded_image1_1616523355.jpg
Pantalon,2000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3017355_uploaded_image1_1616523288.jpg
Vêtements,3000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3013660_uploaded_image1_1616353788.jpg
Vêtements,3500,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3013647_uploaded_image1_1616353124.jpg
Pantalon,6000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3012395_uploaded_image1_1616265641.jpg
Ensemble,5000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3012391_uploaded_image1_1616265553.jpg
Pantalon,3000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3012387_uploaded_image1_1616265415.jpg
Grenouillère,Prixsurdemande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3008320_uploaded_image1_1616068246.jpg
Lot,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3000888_uploaded_image1_1615698089.jpg
Ensemble,8000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2997124_uploaded_image1_1615491439.jpg
Robes,15000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2991324_uploaded_image1_1615228431.jpg
Vêtements,5000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2983859_uploaded_image1_1614848831.jpg
Vêtements,Prixsurdemande,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2981375_uploaded_image1_1614732549.jpg
Vêtements,Prixsurdemande,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_2979283_uploaded_image1_1614675070.jpg
Vêtements,7000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_2971081_uploaded_image1_1614264447.jpg
Caleçon,1500,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_2970911_uploaded_image1_1614259523.jpg
Ensemble,5000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2970729_uploaded_image1_1614253943.jpg
Vêtements,Prixsurdemande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2961090_uploaded_image1_1613766742.jpg
Vêtements,Prixsurdemande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2961086_uploaded_image1_1613766640.jpg
Vêtements,Prixsurdemande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2961083_uploaded_image1_1613766533.jpg
Vêtements,Prixsurdemande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2959262_uploaded_image1_1613679806.jpg
Vêtements,Prixsurdemande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2959258_uploaded_image1_1613679707.jpg
Vêtements,Prixsurdemande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2959257_uploaded_image1_1613679631.jpg
Vêtements,Prixsurdemande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2959255_uploaded_image1_1613679558.jpg
Vêtements,Prixsurdemande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2959248_uploaded_image2_1613679445.jpeg
Kit,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2959193_uploaded_image1_1613676990.jpg
Kit,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2959180_uploaded_image1_1613676547.jpg
Vêtements,3000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2958974_uploaded_image1_1613669656.jpg
Vêtement,3000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2958970_uploaded_image1_1613669538.jpg
Sous,3500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2956441_uploaded_image1_1613569974.jpg
Robe,6000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2956437_uploaded_image1_1613569866.jpg
Ensemble,10000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2951605_uploaded_image1_1613355841.jpg
Vêtements,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2942141_uploaded_image1_1612893757.jpg
Shorts,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2940112_uploaded_image1_1612814516.jpg
Habits,5000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2939878_uploaded_image1_1612807579.jpg
Vêtements,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2939012_uploaded_image1_1612783880.jpg
Vêtement,2000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2938994_uploaded_image1_1612783471.jpg
Friperie,2000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2938990_uploaded_image1_1612783368.jpg
Vêtements,1500,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2938986_uploaded_image1_1612783292.jpg
Friperie,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2938981_uploaded_image1_1612783153.jpg
Vêtement,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2938979_uploaded_image1_1612783091.jpg
Vêtement,3000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2938975_uploaded_image1_1612782982.jpg
Vêtement,3000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2938684_uploaded_image1_1612774217.jpg
Vêtement,2500,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2938680_uploaded_image1_1612774159.jpg
Vêtements,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2938653_uploaded_image1_1612773067.jpg
Ensembles,Prixsurdemande,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2933246_uploaded_image1_1612515788.jpg
Vêtements,6000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2925176_uploaded_image1_1612218065.jpg
Ensembles,Prixsurdemande,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2923009_uploaded_image1_1612168840.jpg
Ensemble,8000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2920795_uploaded_image1_1612023107.jpg
Ensembles,Prixsurdemande,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2919804_uploaded_image1_1611967516.jpg
Ensemble,4000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2913239_uploaded_image1_1611677309.jpg
Vêtement,2000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2904738_uploaded_image1_1611251495.jpg
Vêtement,3000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2904731_uploaded_image1_1611251346.jpg
Tenue,5000,"Saly, Sénégal",https://images.coinafrique.com/thumb_2904713_uploaded_image1_1611250923.jpg
Pull,8500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2898864_uploaded_image1_1611023219.jpg
Ensemble,15000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2894368_uploaded_image1_1610800978.jpg
Ensemble,11000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2879908_uploaded_image1_1610201702.jpg
Ensemble,10000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2879903_uploaded_image1_1610201519.jpg
Ensembles,12000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2877447_uploaded_image1_1610105451.jpg
Habits,30000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2869967_uploaded_image1_1609845854.jpg
Tenue,2000,"Saly, Sénégal",https://images.coinafrique.com/thumb_2862996_uploaded_image1_1609531083.jpg
Tenue,7000,"Saly, Sénégal",https://images.coinafrique.com/thumb_2862982_uploaded_image1_1609530664.jpg
Tenue,5000,"Saly, Sénégal",https://images.coinafrique.com/thumb_2862977_uploaded_image1_1609530409.jpg
Tenue,5000,"Saly, Sénégal",https://images.coinafrique.com/thumb_2862973_uploaded_image1_1609530217.jpg
Tenues,8000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2862971_uploaded_image1_1609530110.jpg
Ensemble,12000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2855625_uploaded_image1_1609119933.jpg
Ensemble,12000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2855622_uploaded_image1_1609119638.jpg
Vêtements,7000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2851844_uploaded_image1_1608894466.jpg
Robe,Prixsurdemande,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_2850857_uploaded_image1_1608821060.jpg
Robes,25000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2848670_uploaded_image1_1608723432.jpg
Ensemble,12000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2848046_uploaded_image1_1608690285.jpg
Vêtements,Prixsurdemande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2847552_uploaded_image1_1608661644.jpg
Lange-bébé,6000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2842909_uploaded_image1_1608475681.jpg
Vêtements,Prixsurdemande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2841444_uploaded_image1_1608391212.jpg
Blousons,12000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2837197_uploaded_image1_1608213138.jpg
Ensemble,3500,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2831975_uploaded_image1_1608024518.jpg
Habits,7000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2830504_uploaded_image1_1607959137.jpg
Robe,6000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2827196_uploaded_image1_1607800123.jpg
Pyjamas,Prixsurdemande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2820655_uploaded_image1_1607533703.jpg
Ensemble,8500,"Geule Tapée, Dakar, Sénégal",https://images.coinafrique.com/thumb_2820367_uploaded_image1_1607526579.jpg
Ensemble,8500,"Geule Tapée, Dakar, Sénégal",https://images.coinafrique.com/thumb_2820366_uploaded_image1_1607526578.jpg
Friperie,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2812825_uploaded_image1_1607261843.jpg
Friperie,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2812824_uploaded_image1_1607261795.jpg
Friperie,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2812818_uploaded_image1_1607261664.jpg
Vêtements,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2812814_uploaded_image1_1607261569.jpg
Friperie,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2812806_uploaded_image1_1607261293.jpg
Vêtements,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2812730_uploaded_image1_1607258285.jpg
Vêtements,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2812722_uploaded_image1_1607257994.jpg
Friperie,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2812386_uploaded_image1_1607243816.jpg
Blouson,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2811803_uploaded_image1_1607197851.jpg
Ensemble,Prixsurdemande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2810323_uploaded_image1_1607150915.jpg
Ensemble,6500,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2808145_uploaded_image1_1607075247.jpg
Vêtements,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2806997_uploaded_image1_1607023635.jpg
Ensemble,Prixsurdemande,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_2806857_uploaded_image1_1607019083.jpg
Vêtements,4000,"Tambacounda, Sénégal",https://images.coinafrique.com/thumb_2806856_uploaded_image1_1607019066.jpg
Vêtements,4000,"Tambacounda, Sénégal",https://images.coinafrique.com/thumb_2806845_uploaded_image1_1607018789.jpg
Ensemble,13000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2802858_uploaded_image1_1606908786.jpg
Joggings,6000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2801613_uploaded_image1_1606862161.jpg
Ensemble,Prixsurdemande,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_2799534_uploaded_image1_1606820694.jpg
Ensemble,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2798832_uploaded_image1_1606808601.jpg
Ensemble,20000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2798209_uploaded_image1_1606773441.jpg
Tunique,12000,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_2796561_uploaded_image1_1606730811.jpg
Ensemble,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2796326_uploaded_image1_1606723773.jpg
Ensemble,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2796322_uploaded_image1_1606723370.jpg
Vêtements,5000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2793097_uploaded_image1_1606558497.jpg
Vêtements,Prixsurdemande,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_2792590_uploaded_image1_1606524640.jpg
Habits,1500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2784428_uploaded_image1_1606228889.jpg
Robes,Prixsurdemande,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2781742_uploaded_image1_1606140092.jpg
Pantalon,5000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2780272_uploaded_image1_1606074441.jpg
Pantalon,6000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2780267_uploaded_image1_1606074354.jpg
Polo,3500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2780261_uploaded_image1_1606074235.jpg
T-shirt,2500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2780244_uploaded_image1_1606073840.jpg
Ensemble,6000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2780240_uploaded_image1_1606073743.jpg
Ensemble,6000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2780230_uploaded_image1_1606073655.jpg
Blousons,6000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2775614_uploaded_image2_1605877225.jpeg
Robe,5000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2772903_uploaded_image1_1605786106.jpg
Robe,5000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2772900_uploaded_image1_1605786048.jpg
Robe,5000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2772898_uploaded_image1_1605785995.jpg
Robe,5000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2772893_uploaded_image1_1605785932.jpg
Robe,5000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2772889_uploaded_image1_1605785875.jpg
Slip,5000,"Les Parcelles Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2768119_uploaded_image1_1605612678.jpg
Vêtements,Prixsurdemande,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_2766569_uploaded_image1_1605550817.jpg
Vêtement,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2766396_uploaded_image1_1605545766.jpg
Ensemble,14000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2759100_uploaded_image1_1605262072.jpg
Ensemble,23000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2756979_uploaded_image1_1605184997.jpg
Robe,5000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2755646_uploaded_image1_1605130846.jpg
Robe,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2755643_uploaded_image1_1605130786.jpg
Robe,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2755638_uploaded_image1_1605130710.jpg
Robe,5000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2755635_uploaded_image1_1605130638.jpg
Robe,5000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2755628_uploaded_image1_1605130532.jpg
Vêtement,4900,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2754017_uploaded_image2_1605091183.jpeg
