type_clothes,price,address,image_link-src
Vêtement  enfant,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg
Robe pour enfants,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4653806_uploaded_image1_1711066086.jpg
Jeans pour enfants garçon,6 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4154867_uploaded_image1_1680171042.jpg
Jeans pour enfants filles,7 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2735012_uploaded_image1_1604415011.jpg
Vêtements enfant,9 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg
Ensemble enfants,4 500 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4512928_uploaded_image1_1703449636.jpg
Robe enfants,10 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3125619_uploaded_image1_1621534794.jpg
Robe enfants,15 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4653806_uploaded_image1_1711066086.jpg
Robes enfant,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4223425_uploaded_image3_1684581867.jpeg
Maillot enfant,Prix sur demande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3243385_uploaded_image1_1627145773.jpg
Pantalons enfant,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4659691_uploaded_image1_1711411286.jpg
Ensemble enfant,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4961210_uploaded_image1_1727262074.jpg
Maillots enfants,10 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4267451_uploaded_image1_1687487532.jpg
Hijab enfant,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3319762_uploaded_image1_1630942932.jpg
Pantalon en coton,6 500 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2780267_uploaded_image1_1606074354.jpg
Vêtements enfants,7 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg
Ensemble pour enfants,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4961210_uploaded_image1_1727262074.jpg
Vêtements enfants,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg
Djellaba enfants,8 500 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4651640_uploaded_image1_1710950622.jpg
Vêtements enfants,2 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg
Maillot enfant,2 000 CFA,"Thies, Sénégal",https://images.coinafrique.com/thumb_4236342_uploaded_image1_1685480812.jpg
Vêtement enfant,4 500 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
Vêtement  enfant,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
Vêtement enfants,6 500 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
Vêtement enfant,6 500 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
T-shirt,9 000 CFA,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_2831975_uploaded_image1_1608024518.jpg
Vêtement enfant,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg
Robe enfant,9 300 CFA,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_3292897_uploaded_image1_1629649247.jpg
Short enfant,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3365569_uploaded_image1_1633264344.jpg
Ensemble enfant,13 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5010301_uploaded_image1_1729811616.jpg
Polo Lacoste enfant,1 500 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4394815_uploaded_image1_1695942580.jpg
Pantalon pour enfants,2 500 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4405127_uploaded_image1_1696582094.jpg
Bambinerie enfant,Prix sur demande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3799617_uploaded_image1_1658807678.jpg
Robe enfant,15 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4677506_uploaded_image1_1712318751.jpg
Jeans  pour enfants,6 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4157493_uploaded_image1_1680338403.jpg
Polos  Lacoste enfants,4 500 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4405119_uploaded_image1_1696581900.jpg
Slips enfants,7 000 CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4467057_uploaded_image1_1700591564.jpg
Ensemble veste pour enfant,23 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4479762_uploaded_image1_1701402947.jpg
Caleçons garçon,6 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2543074_uploaded_image1_1597409717.16.jpeg
Friperie enfant,3 500 CFA,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3608114_uploaded_image2_1647271341.jpeg
Blouson enfant,5 500 CFA,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4511870_uploaded_image1_1703349818.jpg
Blouson enfant,5 000 CFA,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4511870_uploaded_image1_1703349818.jpg
Pull pour enfant,5 000 CFA,"Thies, Sénégal",https://images.coinafrique.com/thumb_4522837_uploaded_image1_1704190481.jpg
Pull enfant avec capuche,5 000 CFA,"Thies, Sénégal",https://images.coinafrique.com/thumb_4522837_uploaded_image1_1704190481.jpg
Blouson pour fille,6 000 CFA,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4577293_uploaded_image1_1707012822.jpg
Ensemble blouson pour fille,5 500 CFA,"Thies, Sénégal",https://images.coinafrique.com/thumb_4538922_uploaded_image1_1704933290.jpg
Ensemble enfant,6 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4512928_uploaded_image1_1703449636.jpg
Vetements  enfants,8 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg
Vêtement enfant,10 000 CFA,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg
Vêtement enfant,8 500 CFA,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg
Ensemble blouson pour fille,4 000 CFA,"Thies, Sénégal",https://images.coinafrique.com/thumb_4538922_uploaded_image1_1704933290.jpg
Blouson enfants,8 500 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5046861_uploaded_image1_1731758020.jpg
Pantalon enfant friperie,3 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4604385_uploaded_image1_1708513782.jpg
Pantalon friperie enfants,3 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4604385_uploaded_image1_1708513782.jpg
Robe enfant,9 000 CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3601827_uploaded_image1_1646873978.jpg
Ensemble filles,5 000 CFA,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3072126_uploaded_image1_1619012521.jpg
Vêtements enfant,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg
Robes enfant,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3919617_uploaded_image1_1665702485.jpg
Djellaba enfants,12 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4651640_uploaded_image1_1710950622.jpg
Robe fille,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_4885783_uploaded_image1_1723209095.jpg
Robe femme,15 000 CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2720039_uploaded_image1_1603744479.jpg
Djellaba enfant,5 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4651640_uploaded_image1_1710950622.jpg
Silip enfants,2 500 CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3250923_uploaded_image1_1627575838.jpg
Djellaba enfants,20 000 CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3201236_uploaded_image1_1625141023.jpg
Vêtements enfant,9 500 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg
Djellaba enfant,15 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4651640_uploaded_image1_1710950622.jpg
Djellaba enfant,18 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4651640_uploaded_image1_1710950622.jpg
Vêtements enfants,1 500 CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg
Vêtements enfants,1 700 CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg
Vêtements enfants,3 000 CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg
Robe enfant,4 000 CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4686597_uploaded_image1_1712843301.jpg
Ensemble  enfants,13 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4961210_uploaded_image1_1727262074.jpg
Djellaba enfant,13 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4651640_uploaded_image1_1710950622.jpg
Vetements enfant,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg
Ensemble 3 pièces  enfants,20 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4651598_uploaded_image1_1710949536.jpg
Djellaba enfant,6 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4651640_uploaded_image1_1710950622.jpg
Robe Turquie  enfants,7 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4168633_uploaded_image1_1680958304.jpg
Pantalons enfant,6 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4659691_uploaded_image1_1711411286.jpg
Ensemble pour enfants,5 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4961210_uploaded_image1_1727262074.jpg
Vêtements enfants,5 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg
Ensemble robe enfants,5 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3990865_uploaded_image1_1670005692.jpg
Robes enfant basin et brodé,10 000 CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667136_uploaded_image1_1711814665.jpg
Robes basine et brodé enfant,10 000 CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667136_uploaded_image1_1711814665.jpg
Robes en basin enfants,10 000 CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667139_uploaded_image1_1711815054.jpg
Robes enfants,10 000 CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667140_uploaded_image1_1711815203.jpg
Ensemble petit garçon,9 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2133600_uploaded_image1_1589810793.jpg
Robe enfant,6 000 CFA,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_2697206_uploaded_image1_1602775399.jpg
Vetement  enfants,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg
Vêtements enfants,6 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg
Ensemble 3 pièces enfants,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4651598_uploaded_image1_1710949536.jpg
Djellaba enfants,12 500 CFA,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_4682804_uploaded_image1_1712615617.jpg
Djellaba enfants,10 000 CFA,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_4682804_uploaded_image1_1712615617.jpg
Djellaba enfants,15 000 CFA,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_4682804_uploaded_image1_1712615617.jpg
Djellaba enfant,12 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4651640_uploaded_image1_1710950622.jpg
Slip enfant,2 500 CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4467057_uploaded_image1_1700591564.jpg
Vêtements enfant,8 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg
Ensemble bas,5 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4775865_uploaded_image1_1717366540.jpg
Robes brodé,10 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4775889_uploaded_image1_1717367795.jpg
Robe brodé,15 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4775889_uploaded_image1_1717367795.jpg
Ensemble coton fille,5 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2538023_uploaded_image1_1597258278.jpg
Ensemble 5 pieces,6 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2742301_uploaded_image1_1604651637.jpg
Robe pour anniversaire ou cérémonie,15 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4775993_uploaded_image1_1717371915.jpg
Robe anniversaire ou cérémonie,15 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4775993_uploaded_image1_1717371915.jpg
Ensemble enfant,9 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4512928_uploaded_image1_1703449636.jpg
Robe brodé,10 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4775889_uploaded_image1_1717367795.jpg
Ensemble 3  pièces,15 000 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4775968_uploaded_image1_1717370720.jpg
Robes princesse,17 500 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4804282_uploaded_image1_1718982396.jpg
Robe princesse,17 500 CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4804282_uploaded_image1_1718982396.jpg
Slips pour enfants,7 500 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4668016_uploaded_image1_1711892538.jpg
Pyjama enfant en coton,2 000 CFA,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2820655_uploaded_image1_1607533703.jpg
Ensemble pour garçon,4 500 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_2133600_uploaded_image1_1589810793.jpg
Robe fille,22 800 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_4885783_uploaded_image1_1723209095.jpg
Robe pour fille,4 500 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_4885783_uploaded_image1_1723209095.jpg
Robe enfant,12 000 CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4910319_uploaded_image1_1724580054.jpg
Peignoirs enfants,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3781038_uploaded_image1_1657571200.jpg
Vetement enfants,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
Pantalon enfants,6 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2136743_uploaded_image1_1589868445.jpg
Jeans enfants,Prix sur demande,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2735012_uploaded_image1_1604415011.jpg
Ensemble pour enfant,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4961210_uploaded_image1_1727262074.jpg
Vêtements   pour enfant,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg
Costume enfant,28 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5010301_uploaded_image1_1729811616.jpg
Robe de princesse,12 000 CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_5026420_uploaded_image1_1730731217.jpg
Robe princesse,12 000 CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_5026420_uploaded_image1_1730731217.jpg
Maillots enfants sénégal,10 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3633429_uploaded_image1_1648859214.jpg
Ensemble pour enfant cotton,6 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3848809_uploaded_image1_1661581124.jpg
Blouson pour enfant,8 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5046861_uploaded_image1_1731758020.jpg
