type_clothes,price,adress,image_link
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3966673_uploaded_image1_1668544909.jpg
Pantalons,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3966677_uploaded_image1_1668545075.jpg
Jeans,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3966680_uploaded_image1_1668545152.jpg
Pantalons,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3966681_uploaded_image1_1668545232.jpg
Chemise,6500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3966672_uploaded_image1_1668544851.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3966663_uploaded_image1_1668544405.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3966661_uploaded_image1_1668544344.jpg
Pantalons,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4009004_uploaded_image1_1671052047.jpg
Boxers,5000,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3969564_uploaded_image1_1668700119.jpg
Pantalon,12000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3972160_uploaded_image1_1668863464.jpg
Chemise,8000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4007380_uploaded_image1_1670957059.jpg
Chemises,8000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4007378_uploaded_image1_1670956960.jpg
Ensembles,35000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4007376_uploaded_image1_1670956848.jpg
Chemise,5000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_4007213_uploaded_image1_1670948359.jpg
Jallabé,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3964518_uploaded_image1_1668432911.jpg
Ensemble,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3964431_uploaded_image1_1668430379.jpg
Boubou,10000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3964575_uploaded_image1_1668434119.jpg
Pull,Prixsurdemande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4006079_uploaded_image1_1670879290.jpg
Costume,75000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4005646_uploaded_image1_1670861669.jpg
Costume,45000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4005614_uploaded_image1_1670860772.jpg
Costume,75000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4005601_uploaded_image1_1670860064.jpg
Caleçons,5000,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3966206_uploaded_image1_1668524796.jpg
Costume,75000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4005594_uploaded_image1_1670859752.jpg
Vêtement,18000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_4005406_uploaded_image1_1670853076.jpg
Vêtement,12000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4005109_uploaded_image1_1670844692.jpg
Ensembles,9000,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_4005057_uploaded_image1_1670842713.jpg
Ensemble,25000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4004687_uploaded_image1_1670809256.jpg
Vêtement,12000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4004494_uploaded_image1_1670792851.jpg
Chemises,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4003208_uploaded_image1_1670690956.jpg
Chemises,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4003204_uploaded_image2_1670690816.jpeg
Vêtements,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4003201_uploaded_image2_1670690692.jpeg
Costume,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4002918_uploaded_image1_1670675944.jpg
Djellaba,15000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3961956_uploaded_image1_1668248438.jpg
Ensemble,20000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4002690_uploaded_image1_1670666390.jpg
Pull,7500,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_4001873_uploaded_image1_1670598920.jpg
Chemise,20000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_4001397_uploaded_image1_1670580918.jpg
Ensemble,13000,"Bambey, Sénégal",https://images.coinafrique.com/thumb_3960132_uploaded_image1_1668121681.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3960138_uploaded_image1_1668121929.jpg
Ensemble,13000,"Bambey, Sénégal",https://images.coinafrique.com/thumb_3960126_uploaded_image1_1668121530.jpg
Ensemble,13000,"Bambey, Sénégal",https://images.coinafrique.com/thumb_3960123_uploaded_image1_1668121469.jpg
Chemise,6500,"Bambey, Sénégal",https://images.coinafrique.com/thumb_3960116_uploaded_image1_1668121318.jpg
Ensemble,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3958587_uploaded_image1_1668033642.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3961600_uploaded_image1_1668206626.jpg
Pantalons,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3965264_uploaded_image1_1668466381.jpg
Chemise,6500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3961594_uploaded_image1_1668206298.jpg
Blouson,25000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4000665_uploaded_image1_1670532684.jpg
Pantalon,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3963472_uploaded_image1_1668363332.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3963463_uploaded_image1_1668363113.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3963467_uploaded_image1_1668363193.jpg
Pantalon,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3963461_uploaded_image1_1668362963.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3963462_uploaded_image1_1668363044.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3963459_uploaded_image1_1668362918.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3963458_uploaded_image1_1668362838.jpg
Pantalon,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3963442_uploaded_image1_1668362013.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3963448_uploaded_image1_1668362391.jpg
Pantalon,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3963433_uploaded_image1_1668361453.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3963450_uploaded_image1_1668362465.jpg
Pantalon,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3963431_uploaded_image1_1668361371.jpg
Costume,25000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4000532_uploaded_image1_1670527482.jpg
Pull,10000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4000530_uploaded_image1_1670527278.jpg
Costume,35000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4000474_uploaded_image1_1670525580.jpg
Pull,15000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4000434_uploaded_image1_1670524074.jpg
Chemise,2000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_4000318_uploaded_image1_1670519309.jpg
Chemise,6500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3957679_uploaded_image1_1667996978.jpg
Pantalon,6500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3957634_uploaded_image1_1667995999.jpg
Ensemble,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3957641_uploaded_image1_1667996090.jpg
Pull,15000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3999937_uploaded_image1_1670508935.jpg
Ensemble,150000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3999925_uploaded_image1_1670508747.jpg
Ensemble,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3957590_uploaded_image1_1667994788.jpg
Pantalon,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3957594_uploaded_image1_1667994853.jpg
Pantalon,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3957606_uploaded_image1_1667995186.jpg
Chemises,10000,"Sipres, Dakar, Sénégal",https://images.coinafrique.com/thumb_3999757_uploaded_image1_1670503541.jpg
Blazer,35000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3999526_uploaded_image1_1670495973.jpg
Ensembles,18000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3998672_uploaded_image1_1670437795.jpg
Grand,100000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3998406_uploaded_image1_1670428787.jpg
Jeans,12000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3998136_uploaded_image1_1670419757.jpg
Djellaba,15000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3955687_uploaded_image1_1667898785.jpg
Blazer,35000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3996784_uploaded_image1_1670343234.jpg
Sous-vêtements,5000,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3957866_uploaded_image1_1668002384.jpg
Chemise,Prixsurdemande,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3957553_uploaded_image1_1667993689.jpg
Chemise,10000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3995913_uploaded_image1_1670318822.jpg
Pull-over,6000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3995806_uploaded_image1_1670313260.jpg
Ensemble,12000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3995800_uploaded_image1_1670313059.jpg
Pull,15000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3995683_uploaded_image1_1670294262.jpg
Lacostes,5000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3995098_uploaded_image3_1670259330.jpeg
Pulls,7000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3995086_uploaded_image1_1670258960.jpg
Ensemble,18000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3995080_uploaded_image1_1670258724.jpg
Caleçon,Prixsurdemande,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3956411_uploaded_image1_1667922956.jpg
Chemise,15000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3994941_uploaded_image1_1670254250.jpg
Ensemble,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3994736_uploaded_image1_1670246311.jpg
Jallabé,Prixsurdemande,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3954491_uploaded_image1_1667824753.jpg
Caleçon,Prixsurdemande,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3954490_uploaded_image1_1667824695.jpg
Chemise,Prixsurdemande,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3954484_uploaded_image1_1667824558.jpg
Peignoir,Prixsurdemande,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3954460_uploaded_image1_1667824020.jpg
Pyjama,Prixsurdemande,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3954209_uploaded_image1_1667815537.jpg
Chemise,6500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3948934_uploaded_image1_1667492184.jpg
Pantalon,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3948941_uploaded_image1_1667492412.jpg
Chemise,6500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3949521_uploaded_image1_1667517201.jpg
Ensemble,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3948893_uploaded_image1_1667491140.jpg
Ensemble,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3948897_uploaded_image1_1667491195.jpg
Jeans,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3949511_uploaded_image1_1667516756.jpg
Chemise,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3948907_uploaded_image1_1667491514.jpg
T-shirt,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3949504_uploaded_image1_1667516553.jpg
Ensemble,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3949509_uploaded_image1_1667516626.jpg
Pantalons,6500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3949501_uploaded_image1_1667516464.jpg
Ensemble,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3948913_uploaded_image1_1667491696.jpg
Ensemble,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3948884_uploaded_image1_1667490918.jpg
Chemises,9000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3991562_uploaded_image1_1670062374.jpg
Polos,10000,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3991081_uploaded_image1_1670018485.jpg
Vêtement,3000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3990962_uploaded_image1_1670011591.jpg
Ensembles,6000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3990959_uploaded_image1_1670011359.jpg
Ensemble,23500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3990857_uploaded_image1_1670005128.jpg
Ensemble,28000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3990629_uploaded_image1_1669998531.jpg
Veste,35000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3990622_uploaded_image1_1669998339.jpg
Doudoune,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3990616_uploaded_image1_1669998177.jpg
Ensemble,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3947531_uploaded_image1_1667430185.jpg
Chemise,8500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3990139_uploaded_image1_1669984134.jpg
Ensemble,12000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3989634_uploaded_image1_1669967305.jpg
Ensemble,8500,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3989629_uploaded_image1_1669967214.jpg
Ensemble,9000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3989417_uploaded_image1_1669940759.jpg
Ensemble,9000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3989411_uploaded_image3_1669940452.jpeg
Vêtements,30000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3989375_uploaded_image1_1669937781.jpg
Pantalons,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3989366_uploaded_image3_1669937467.jpeg
Ensembles,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3989055_uploaded_image1_1669923452.jpg
Ensemble,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3944970_uploaded_image1_1667320009.jpg
Chemise,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3944966_uploaded_image1_1667319937.jpg
Ensemble,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3944962_uploaded_image1_1667319864.jpg
Chemise,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3945614_uploaded_image1_1667343589.jpg
Ensemble,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3945613_uploaded_image1_1667343528.jpg
Ensemble,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3945610_uploaded_image1_1667343472.jpg
Lacoste,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3944993_uploaded_image1_1667320441.jpg
Costume,35000,"Diamalaye 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_3987523_uploaded_image1_1669877889.jpg
Jogging,5000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3987239_uploaded_image1_1669845048.jpg
Ensemble,20000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3987142_uploaded_image1_1669837689.jpg
Lacoste,9000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3986561_uploaded_image1_1669816825.jpg
Costumes,55000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3985540_uploaded_image1_1669755919.jpg
Pulls,5000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_3985049_uploaded_image1_1669730678.jpg
Polo,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3942034_uploaded_image1_1667154711.jpg
Ensemble,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3942043_uploaded_image1_1667154916.jpg
T-shirt,5500,"Fann-Point E-Amitié, Dakar, Sénégal",https://images.coinafrique.com/thumb_3983955_uploaded_image1_1669657353.jpg
Pulls,8000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3983668_uploaded_image3_1669648688.jpeg
Pull,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3983655_uploaded_image1_1669648097.jpg
Ensemble,12500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3983648_uploaded_image1_1669647945.jpg
Pull,5000,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3982993_uploaded_image1_1669619925.jpg
Pantalons,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3938884_uploaded_image1_1666910995.jpg
Ensemble,13500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3938880_uploaded_image1_1666910849.jpg
Pantalons,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3938893_uploaded_image1_1666911367.jpg
Costumes,30000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_3981233_uploaded_image3_1669465886.jpeg
Pantalons,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3938875_uploaded_image1_1666910722.jpg
Chemises,6500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3938867_uploaded_image1_1666910511.jpg
Jeans,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3938868_uploaded_image1_1666910569.jpg
Getzner,12000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3938871_uploaded_image1_1666910630.jpg
Ensemble,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3935654_uploaded_image1_1666715358.jpg
Pantalon,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3935634_uploaded_image1_1666714808.jpg
Ensemble,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3935638_uploaded_image1_1666714860.jpg
Pantalon,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3935648_uploaded_image1_1666715172.jpg
Ensemble,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3935832_uploaded_image1_1666721530.jpg
T-shirt,4000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3978000_uploaded_image1_1669256290.jpg
Lacoste,8000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3977699_uploaded_image1_1669231971.jpg
Chemise,6500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3934425_uploaded_image1_1666637592.jpg
