type_shoes,price,adress,image_link
Chaussures,25000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3956192_uploaded_image1_1667914586.jpg
Baskets,Prixsurdemande,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3955525_uploaded_image1_1667891124.jpg
Baskets,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3955406_uploaded_image1_1667867300.jpg
Baskets,13500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3955402_uploaded_image2_1667866938.jpeg
Chaussures,16500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3955401_uploaded_image1_1667866792.jpg
Chaussures,45000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3955247_uploaded_image1_1667857484.jpg
Chaussures,30000,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3954122_uploaded_image1_1667813168.jpg
Chaussures,35000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3953945_uploaded_image2_1667805357.jpeg
Chaussures,20000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_3953857_uploaded_image1_1667789397.jpg
Chaussures,21900,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3953851_uploaded_image1_1667788011.jpg
Chaussures,9000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3953688_uploaded_image1_1667770552.jpg
Baskets,30000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3952622_uploaded_image1_1667700191.jpg
Chaussures,35000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3951588_uploaded_image1_1667642868.jpg
Chaussures,Prixsurdemande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3951069_uploaded_image1_1667596710.jpg
Chaussures,14500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3949603_uploaded_image1_1667524696.jpg
Chaussures,25000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3949273_uploaded_image1_1667505403.jpg
Sandales,4000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3948279_uploaded_image1_1667474635.jpg
Sandales,4500,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3948105_uploaded_image1_1667471125.jpg
Chaussures,15000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3948036_uploaded_image1_1667469306.jpg
Chaussures,15000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3948035_uploaded_image1_1667469250.jpg
Chaussures,15000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3948032_uploaded_image1_1667469195.jpg
Chaussures,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3948030_uploaded_image1_1667469138.jpg
Chaussures,15000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3948029_uploaded_image1_1667469092.jpg
Chaussures,16000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3947974_uploaded_image3_1667467614.jpeg
Wallabess,16000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3906753_uploaded_image1_1664927612.jpg
Chaussures,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3906730_uploaded_image1_1664926757.jpg
Chaussures,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3906726_uploaded_image1_1664926480.jpg
Chaussures,8500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3906727_uploaded_image1_1664926555.jpg
Chaussures,16000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3913291_uploaded_image1_1665352277.jpg
Stan,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3913271_uploaded_image1_1665351646.jpg
Chaussures,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3913260_uploaded_image1_1665351352.jpg
Chaussures,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3913259_uploaded_image1_1665351308.jpg
Chaussures,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3913258_uploaded_image1_1665351241.jpg
Chaussures,8000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3945783_uploaded_image1_1667352308.jpg
Chaussures,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3945714_uploaded_image1_1667347843.jpg
Chaussures,Prixsurdemande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3945648_uploaded_image1_1667344890.jpg
Chaussures,8000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3938853_uploaded_image2_1666909972.jpeg
Babouches,10000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3938842_uploaded_image1_1666908912.jpg
Chaussures,20000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3945526_uploaded_image1_1667340801.jpg
Chaussures,20000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3945520_uploaded_image1_1667340641.jpg
Chaussures,Prixsurdemande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3945212_uploaded_image1_1667328057.jpg
Chaussures,20000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3945183_uploaded_image1_1667326853.jpg
Chaussures,20000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3944609_uploaded_image1_1667308041.jpg
Chaussures,15000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3944382_uploaded_image3_1667300576.jpeg
Chaussures,Prixsurdemande,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_3935961_uploaded_image1_1666729603.jpg
Chaussures,Prixsurdemande,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_3935953_uploaded_image1_1666729177.jpg
Chaussures,20000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3943548_uploaded_image2_1667246950.jpeg
Chaussures,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3919298_uploaded_image1_1665685603.jpg
Baskets,35000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3943411_uploaded_image1_1667238906.jpg
Chaussures,Prixsurdemande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3906112_uploaded_image1_1664900313.jpg
Chaussures,8000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3943162_uploaded_image2_1667257334.jpeg
Baskets,Prixsurdemande,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_3922552_uploaded_image1_1665911641.jpg
Baskets,Prixsurdemande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3922543_uploaded_image1_1665911004.jpg
Chaussures,35000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3942471_uploaded_image1_1667197998.jpg
Baskets,25000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3942468_uploaded_image1_1667197610.jpg
Baskets,35000,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3942437_uploaded_image1_1667188503.jpg
Baskets,30000,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3942435_uploaded_image1_1667188011.jpg
Baskets,30000,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3942434_uploaded_image1_1667187846.jpg
Chaussures,Prixsurdemande,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_3930013_uploaded_image2_1666350069.jpeg
Chaussures,Prixsurdemande,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_3930006_uploaded_image1_1666349847.jpg
Chaussures,Prixsurdemande,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_3929998_uploaded_image1_1666349631.jpg
Baskets,Prixsurdemande,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3915962_uploaded_image1_1665511749.jpg
Chaussures,Prixsurdemande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3915959_uploaded_image1_1665511416.jpg
Chaussures,10000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3940791_uploaded_image1_1667049571.jpg
Chaussures,8000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3940326_uploaded_image3_1667009846.jpeg
Chaussures,15000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3940066_uploaded_image1_1666988737.jpg
Baskets,Prixsurdemande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3901287_uploaded_image1_1664639488.jpg
Baskets,Prixsurdemande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3901276_uploaded_image1_1664639047.jpg
Baskets,Prixsurdemande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3901256_uploaded_image1_1664638234.jpg
Baskets,Prixsurdemande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3901238_uploaded_image1_1664637771.jpg
Baskets,Prixsurdemande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3901226_uploaded_image1_1664637274.jpg
Baskets,Prixsurdemande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3901210_uploaded_image1_1664636848.jpg
Chaussures,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3939472_uploaded_image1_1666960915.jpg
Chaussures,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3936039_uploaded_image1_1666734267.jpg
Chaussures,18000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3935251_uploaded_image1_1666700137.jpg
Baskets,15000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3935231_uploaded_image2_1666699694.jpeg
Chaussures,25000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3934732_uploaded_image1_1666662475.jpg
Chaussures,Prixsurdemande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3895528_uploaded_image1_1664293382.jpg
Chaussures,Prixsurdemande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3895530_uploaded_image1_1664293490.jpg
Chaussures,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3933076_uploaded_image1_1666552865.jpg
Baskets,13000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3932641_uploaded_image2_1666528044.jpeg
Baskets,14000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3932639_uploaded_image1_1666527872.jpg
Baskets,20000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3932633_uploaded_image1_1666527701.jpg
Chaussures,Prixsurdemande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3932460_uploaded_image1_1666513406.jpg
Chaussures,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3932395_uploaded_image1_1666502570.jpg
Chaussures,16000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3890773_uploaded_image1_1663975460.jpg
Chaussures,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3889768_uploaded_image1_1663930066.jpg
Wallabess,16000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3890788_uploaded_image1_1663975989.jpg
Chaussures,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3890790_uploaded_image1_1663976122.jpg
Baskets,45000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3931878_uploaded_image1_1666457083.jpg
Baskets,80000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3931876_uploaded_image2_1666456927.jpeg
Chaussures,40000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3931873_uploaded_image2_1666456787.jpeg
Chaussures,35000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3931870_uploaded_image1_1666456638.jpg
Chaussures,20000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3931460_uploaded_image1_1666434707.jpg
Chaussures,16000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3888899_uploaded_image1_1663866468.jpg
Chaussures,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3888896_uploaded_image1_1663866396.jpg
Chaussures,22000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3888893_uploaded_image1_1663866236.jpg
Chaussures,16000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3888895_uploaded_image1_1663866320.jpg
Chaussures,Prixsurdemande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3929715_uploaded_image2_1666334734.jpeg
Chaussures,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3929686_uploaded_image3_1666330923.jpeg
Chaussures,Prixsurdemande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3929503_uploaded_image1_1666306063.jpg
Chaussures,25690,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_3929310_uploaded_image1_1666293331.jpg
Baskets,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3928043_uploaded_image2_1666240337.jpeg
Chaussures,16000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3885072_uploaded_image1_1663672088.jpg
Chaussures,16000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3885079_uploaded_image1_1663672207.jpg
Chaussures,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3885060_uploaded_image1_1663671742.jpg
Baskets,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3885066_uploaded_image1_1663671922.jpg
Wallabees,16000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3885059_uploaded_image1_1663671671.jpg
Chaussures,20000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3926648_uploaded_image1_1666171226.jpg
Chaussures,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3926069_uploaded_image1_1666121995.jpg
Chaussures,5000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3925609_uploaded_image1_1666101564.jpg
Mocassins,17500,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3886858_uploaded_image1_1663763082.jpg
Chaussures,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3883031_uploaded_image1_1663537347.jpg
Chaussures,16000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3883027_uploaded_image1_1663536989.jpg
Chaussures,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3883023_uploaded_image1_1663536810.jpg
Chaussures,10500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3883004_uploaded_image1_1663536032.jpg
Chaussures,16000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3883010_uploaded_image1_1663536219.jpg
Chaussures,16000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3883011_uploaded_image1_1663536346.jpg
Chaussures,14500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3924799_uploaded_image1_1666051943.jpg
Tapettes,Prixsurdemande,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3924732_uploaded_image1_1666046541.jpg
Chaussures,Prixsurdemande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3885620_uploaded_image1_1663689250.jpg
Baskets,25000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3924238_uploaded_image2_1666019574.jpeg
Baskets,15000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3924228_uploaded_image1_1666019228.jpg
Sandales,10000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3924009_uploaded_image1_1666011995.jpg
Sandales,10000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3924006_uploaded_image1_1666011928.jpg
Chaussures,10000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3924002_uploaded_image1_1666011876.jpg
Chaussures,10000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3923998_uploaded_image1_1666011821.jpg
Sandales,25000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3923991_uploaded_image1_1666011678.jpg
Baskets,25000,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3923717_uploaded_image1_1666002935.jpg
Tapettes,23000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_3923128_uploaded_image3_1665949433.jpeg
Chaussures,35000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3922650_uploaded_image1_1665918146.jpg
Baskets,25000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3921523_uploaded_image1_1665836036.jpg
Chaussures,Prixsurdemande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3921157_uploaded_image2_1665818313.jpeg
Chaussures,15000,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3920978_uploaded_image1_1665786717.jpg
Baskets,12990,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3918929_uploaded_image1_1665672183.jpg
Baskets,23000,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3918924_uploaded_image1_1665672045.jpg
Chaussures,25000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3918337_uploaded_image1_1665656209.jpg
Chaussures,35000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3918315_uploaded_image1_1665655664.jpg
Chaussures,25000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3918311_uploaded_image2_1665655488.jpeg
Chaussures,35000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3918214_uploaded_image1_1665652791.jpg
Chaussures,30000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3918213_uploaded_image1_1665652721.jpg
Baskets,15000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3917779_uploaded_image1_1665613562.jpg
Chaussures,20000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3917767_uploaded_image1_1665612935.jpg
Chaussures,Prixsurdemande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3917239_uploaded_image1_1665587031.jpg
Chaussures,Prixsurdemande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3917234_uploaded_image1_1665586887.jpg
Chaussures,18000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3875329_uploaded_image1_1663013178.jpg
Chaussures,10500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3875333_uploaded_image1_1663013302.jpg
Chaussures,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3916223_uploaded_image1_1665526655.jpg
Chaussures,23000,"Les Parcelles Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3916065_uploaded_image2_1665516957.jpeg
